Epoch: 0, The losses are OrderedDict([('G_GAN', 1.0736593008041382), ('D_real', 0.2078886777162552), ('D_fake', 0.27786117792129517), ('G', 5.646014213562012), ('NCE', 4.572354793548584)])
Epoch: 140, The losses are OrderedDict([('G_GAN', 2.370480537414551), ('D_real', 0.14201197028160095), ('D_fake', 0.14368315041065216), ('G', 5.82034969329834), ('NCE', 3.44986891746521)])
Epoch: 141, The losses are OrderedDict([('G_GAN', 1.8523781299591064), ('D_real', 0.11550548672676086), ('D_fake', 0.17008160054683685), ('G', 4.9324235916137695), ('NCE', 3.080045461654663)])
Epoch: 142, The losses are OrderedDict([('G_GAN', 1.5217390060424805), ('D_real', 0.2742815911769867), ('D_fake', 0.2327406108379364), ('G', 4.8544158935546875), ('NCE', 3.332676649093628)])
Epoch: 143, The losses are OrderedDict([('G_GAN', 1.1949245929718018), ('D_real', 0.23527906835079193), ('D_fake', 0.18672797083854675), ('G', 3.9952571392059326), ('NCE', 2.800332546234131)])
Epoch: 144, The losses are OrderedDict([('G_GAN', 1.8738951683044434), ('D_real', 0.155433788895607), ('D_fake', 0.1767585426568985), ('G', 4.675403118133545), ('NCE', 2.8015079498291016)])
Epoch: 145, The losses are OrderedDict([('G_GAN', 2.342733383178711), ('D_real', 0.09551907330751419), ('D_fake', 0.4358549118041992), ('G', 5.71827507019043), ('NCE', 3.3755414485931396)])
Epoch: 146, The losses are OrderedDict([('G_GAN', 1.5428037643432617), ('D_real', 0.284671813249588), ('D_fake', 0.10311329364776611), ('G', 4.725965976715088), ('NCE', 3.183162212371826)])
Epoch: 147, The losses are OrderedDict([('G_GAN', 1.7389843463897705), ('D_real', 0.25488507747650146), ('D_fake', 0.18702886998653412), ('G', 5.19277286529541), ('NCE', 3.4537887573242188)])
Epoch: 148, The losses are OrderedDict([('G_GAN', 1.8906651735305786), ('D_real', 0.2209775149822235), ('D_fake', 0.261431485414505), ('G', 5.480381011962891), ('NCE', 3.5897159576416016)])
Epoch: 149, The losses are OrderedDict([('G_GAN', 2.0166640281677246), ('D_real', 0.16674624383449554), ('D_fake', 0.1683359295129776), ('G', 5.111698150634766), ('NCE', 3.09503436088562)])
Epoch: 150, The losses are OrderedDict([('G_GAN', 1.8022024631500244), ('D_real', 0.3835108280181885), ('D_fake', 0.12168676406145096), ('G', 4.862410545349121), ('NCE', 3.0602080821990967)])
Epoch: 151, The losses are OrderedDict([('G_GAN', 1.701034426689148), ('D_real', 0.2492927759885788), ('D_fake', 0.15170632302761078), ('G', 4.650379180908203), ('NCE', 2.9493448734283447)])
Epoch: 152, The losses are OrderedDict([('G_GAN', 2.069013833999634), ('D_real', 0.11657341569662094), ('D_fake', 0.4169348180294037), ('G', 5.639056205749512), ('NCE', 3.570042371749878)])
Epoch: 153, The losses are OrderedDict([('G_GAN', 2.333047866821289), ('D_real', 0.16653716564178467), ('D_fake', 0.13585959374904633), ('G', 5.757110595703125), ('NCE', 3.424062728881836)])
Epoch: 154, The losses are OrderedDict([('G_GAN', 1.2176755666732788), ('D_real', 0.37400466203689575), ('D_fake', 0.12853743135929108), ('G', 4.517806053161621), ('NCE', 3.300130605697632)])
Epoch: 155, The losses are OrderedDict([('G_GAN', 2.795701265335083), ('D_real', 0.20088039338588715), ('D_fake', 0.1962670236825943), ('G', 5.967532157897949), ('NCE', 3.171830892562866)])
Epoch: 156, The losses are OrderedDict([('G_GAN', 1.8744654655456543), ('D_real', 0.33892250061035156), ('D_fake', 0.219489187002182), ('G', 5.4093017578125), ('NCE', 3.534836530685425)])
Epoch: 157, The losses are OrderedDict([('G_GAN', 1.6601587533950806), ('D_real', 0.2940557599067688), ('D_fake', 0.17547419667243958), ('G', 5.149289608001709), ('NCE', 3.489130735397339)])
Epoch: 158, The losses are OrderedDict([('G_GAN', 1.4958231449127197), ('D_real', 0.446350634098053), ('D_fake', 0.05826251953840256), ('G', 4.688575744628906), ('NCE', 3.1927525997161865)])
Epoch: 159, The losses are OrderedDict([('G_GAN', 2.2580201625823975), ('D_real', 0.22995497286319733), ('D_fake', 0.09004075825214386), ('G', 5.235989570617676), ('NCE', 2.977969169616699)])
Epoch: 160, The losses are OrderedDict([('G_GAN', 2.0803864002227783), ('D_real', 0.3048173785209656), ('D_fake', 0.2550842761993408), ('G', 5.225443363189697), ('NCE', 3.145056962966919)])
Epoch: 161, The losses are OrderedDict([('G_GAN', 2.803354263305664), ('D_real', 0.05513948202133179), ('D_fake', 0.26561442017555237), ('G', 6.093510627746582), ('NCE', 3.290156602859497)])
Epoch: 162, The losses are OrderedDict([('G_GAN', 0.949958324432373), ('D_real', 0.45324018597602844), ('D_fake', 0.10810813307762146), ('G', 4.325233459472656), ('NCE', 3.375275135040283)])
Epoch: 163, The losses are OrderedDict([('G_GAN', 2.1534690856933594), ('D_real', 0.09160450100898743), ('D_fake', 0.24929656088352203), ('G', 5.068373680114746), ('NCE', 2.9149045944213867)])
Epoch: 164, The losses are OrderedDict([('G_GAN', 1.9046742916107178), ('D_real', 0.12954646348953247), ('D_fake', 0.17537862062454224), ('G', 4.982678413391113), ('NCE', 3.0780038833618164)])
Epoch: 165, The losses are OrderedDict([('G_GAN', 1.9414944648742676), ('D_real', 0.3324201703071594), ('D_fake', 0.15969327092170715), ('G', 5.235267639160156), ('NCE', 3.2937729358673096)])
Epoch: 166, The losses are OrderedDict([('G_GAN', 2.037971019744873), ('D_real', 0.22636203467845917), ('D_fake', 0.1523219347000122), ('G', 5.855805397033691), ('NCE', 3.8178341388702393)])
Epoch: 167, The losses are OrderedDict([('G_GAN', 3.533071517944336), ('D_real', 0.040465034544467926), ('D_fake', 0.12167254090309143), ('G', 6.353335380554199), ('NCE', 2.8202638626098633)])
Epoch: 168, The losses are OrderedDict([('G_GAN', 2.14742112159729), ('D_real', 0.2807054817676544), ('D_fake', 0.08674643188714981), ('G', 5.219797134399414), ('NCE', 3.072376251220703)])
Epoch: 169, The losses are OrderedDict([('G_GAN', 1.9168463945388794), ('D_real', 0.1506960690021515), ('D_fake', 0.19106273353099823), ('G', 4.806614398956299), ('NCE', 2.889768123626709)])
Epoch: 170, The losses are OrderedDict([('G_GAN', 1.3766342401504517), ('D_real', 0.3781049847602844), ('D_fake', 0.23946383595466614), ('G', 4.921489238739014), ('NCE', 3.5448548793792725)])
Epoch: 171, The losses are OrderedDict([('G_GAN', 2.7485857009887695), ('D_real', 0.05637413263320923), ('D_fake', 0.2939473092556), ('G', 5.936279296875), ('NCE', 3.1876935958862305)])
Epoch: 172, The losses are OrderedDict([('G_GAN', 2.398118495941162), ('D_real', 0.2890940308570862), ('D_fake', 0.1545407921075821), ('G', 5.601086616516113), ('NCE', 3.202967882156372)])
Epoch: 173, The losses are OrderedDict([('G_GAN', 1.4549968242645264), ('D_real', 0.46862950921058655), ('D_fake', 0.1289149969816208), ('G', 4.427137851715088), ('NCE', 2.9721410274505615)])
Epoch: 174, The losses are OrderedDict([('G_GAN', 1.5846492052078247), ('D_real', 0.27695754170417786), ('D_fake', 0.18725180625915527), ('G', 4.726999282836914), ('NCE', 3.142350196838379)])
Epoch: 175, The losses are OrderedDict([('G_GAN', 2.2455132007598877), ('D_real', 0.17054259777069092), ('D_fake', 0.1304086148738861), ('G', 5.527323246002197), ('NCE', 3.2818100452423096)])
Epoch: 176, The losses are OrderedDict([('G_GAN', 2.097346544265747), ('D_real', 0.331181138753891), ('D_fake', 0.06933325529098511), ('G', 5.382538795471191), ('NCE', 3.2851924896240234)])
Epoch: 177, The losses are OrderedDict([('G_GAN', 2.54132080078125), ('D_real', 0.11386104673147202), ('D_fake', 0.14521034061908722), ('G', 5.783636093139648), ('NCE', 3.2423152923583984)])
Epoch: 178, The losses are OrderedDict([('G_GAN', 1.7178099155426025), ('D_real', 0.28781118988990784), ('D_fake', 0.23805582523345947), ('G', 4.800453186035156), ('NCE', 3.082643508911133)])
Epoch: 179, The losses are OrderedDict([('G_GAN', 2.2628073692321777), ('D_real', 0.4121028780937195), ('D_fake', 0.15833799540996552), ('G', 5.767331600189209), ('NCE', 3.5045242309570312)])
Epoch: 180, The losses are OrderedDict([('G_GAN', 1.8686747550964355), ('D_real', 0.22150549292564392), ('D_fake', 0.10408832877874374), ('G', 4.899938583374023), ('NCE', 3.031264066696167)])
Epoch: 181, The losses are OrderedDict([('G_GAN', 2.085197925567627), ('D_real', 0.3004004657268524), ('D_fake', 0.2994174659252167), ('G', 6.268842697143555), ('NCE', 4.183644771575928)])
Epoch: 182, The losses are OrderedDict([('G_GAN', 1.431349515914917), ('D_real', 0.2844316363334656), ('D_fake', 0.21331878006458282), ('G', 4.264490127563477), ('NCE', 2.8331408500671387)])
Epoch: 183, The losses are OrderedDict([('G_GAN', 2.073073387145996), ('D_real', 0.1420794278383255), ('D_fake', 0.3213420510292053), ('G', 5.221684455871582), ('NCE', 3.148610830307007)])
Epoch: 184, The losses are OrderedDict([('G_GAN', 1.7115079164505005), ('D_real', 0.15794596076011658), ('D_fake', 0.29265761375427246), ('G', 4.710417747497559), ('NCE', 2.9989097118377686)])
Epoch: 185, The losses are OrderedDict([('G_GAN', 1.994607925415039), ('D_real', 0.18782253563404083), ('D_fake', 0.15986227989196777), ('G', 5.214919090270996), ('NCE', 3.220311403274536)])
Epoch: 186, The losses are OrderedDict([('G_GAN', 2.5393030643463135), ('D_real', 0.09622358530759811), ('D_fake', 0.21608954668045044), ('G', 5.776775360107422), ('NCE', 3.2374725341796875)])
Epoch: 187, The losses are OrderedDict([('G_GAN', 1.4835096597671509), ('D_real', 0.3265697658061981), ('D_fake', 0.04892764613032341), ('G', 4.126047134399414), ('NCE', 2.6425373554229736)])
Epoch: 188, The losses are OrderedDict([('G_GAN', 1.8817166090011597), ('D_real', 0.1375914365053177), ('D_fake', 0.23080064356327057), ('G', 5.21834659576416), ('NCE', 3.336629867553711)])
Epoch: 189, The losses are OrderedDict([('G_GAN', 2.315091848373413), ('D_real', 0.20498286187648773), ('D_fake', 0.09983746707439423), ('G', 5.020174503326416), ('NCE', 2.705082654953003)])
Epoch: 190, The losses are OrderedDict([('G_GAN', 2.181992292404175), ('D_real', 0.20214857161045074), ('D_fake', 0.15236909687519073), ('G', 5.03102970123291), ('NCE', 2.8490376472473145)])
Epoch: 191, The losses are OrderedDict([('G_GAN', 2.605997085571289), ('D_real', 0.1708221137523651), ('D_fake', 0.18291912972927094), ('G', 5.870400428771973), ('NCE', 3.2644035816192627)])
Epoch: 192, The losses are OrderedDict([('G_GAN', 2.2175543308258057), ('D_real', 0.12562967836856842), ('D_fake', 0.19858378171920776), ('G', 5.66713809967041), ('NCE', 3.4495837688446045)])
Epoch: 193, The losses are OrderedDict([('G_GAN', 2.1656970977783203), ('D_real', 0.18902309238910675), ('D_fake', 0.1887085735797882), ('G', 5.585892677307129), ('NCE', 3.4201958179473877)])
Epoch: 194, The losses are OrderedDict([('G_GAN', 1.830305576324463), ('D_real', 0.2345733791589737), ('D_fake', 0.13730475306510925), ('G', 5.159279823303223), ('NCE', 3.328974485397339)])
Epoch: 195, The losses are OrderedDict([('G_GAN', 1.8894482851028442), ('D_real', 0.3077836036682129), ('D_fake', 0.13964101672172546), ('G', 5.042415618896484), ('NCE', 3.1529672145843506)])
Epoch: 196, The losses are OrderedDict([('G_GAN', 2.4966304302215576), ('D_real', 0.23215171694755554), ('D_fake', 0.11343365907669067), ('G', 5.617498874664307), ('NCE', 3.120868444442749)])
Epoch: 197, The losses are OrderedDict([('G_GAN', 1.9335895776748657), ('D_real', 0.22018760442733765), ('D_fake', 0.14953602850437164), ('G', 5.42587423324585), ('NCE', 3.4922847747802734)])
Epoch: 198, The losses are OrderedDict([('G_GAN', 3.1581802368164062), ('D_real', 0.1002049669623375), ('D_fake', 0.18378598988056183), ('G', 6.171491622924805), ('NCE', 3.0133111476898193)])
Epoch: 199, The losses are OrderedDict([('G_GAN', 1.9083606004714966), ('D_real', 0.2192690223455429), ('D_fake', 0.13802316784858704), ('G', 4.510951042175293), ('NCE', 2.602590322494507)])
Epoch: 200, The losses are OrderedDict([('G_GAN', 1.7203422784805298), ('D_real', 0.35107624530792236), ('D_fake', 0.15688975155353546), ('G', 5.168780326843262), ('NCE', 3.4484379291534424)])
Epoch: 201, The losses are OrderedDict([('G_GAN', 2.445901393890381), ('D_real', 0.06490392237901688), ('D_fake', 0.14481478929519653), ('G', 5.609464168548584), ('NCE', 3.163562774658203)])
Epoch: 202, The losses are OrderedDict([('G_GAN', 1.7561501264572144), ('D_real', 0.43732312321662903), ('D_fake', 0.05644421651959419), ('G', 4.891978740692139), ('NCE', 3.135828733444214)])
Epoch: 203, The losses are OrderedDict([('G_GAN', 1.775678038597107), ('D_real', 0.285297691822052), ('D_fake', 0.12327510118484497), ('G', 5.002981185913086), ('NCE', 3.2273030281066895)])
Epoch: 204, The losses are OrderedDict([('G_GAN', 2.047992706298828), ('D_real', 0.2063688188791275), ('D_fake', 0.19795046746730804), ('G', 4.974306106567383), ('NCE', 2.9263131618499756)])
Epoch: 205, The losses are OrderedDict([('G_GAN', 1.8594553470611572), ('D_real', 0.30032411217689514), ('D_fake', 0.24898451566696167), ('G', 5.243297576904297), ('NCE', 3.3838422298431396)])
Epoch: 206, The losses are OrderedDict([('G_GAN', 1.4917412996292114), ('D_real', 0.34111839532852173), ('D_fake', 0.1685388684272766), ('G', 4.886126518249512), ('NCE', 3.3943850994110107)])
Epoch: 207, The losses are OrderedDict([('G_GAN', 1.868914246559143), ('D_real', 0.22859306633472443), ('D_fake', 0.1567308008670807), ('G', 4.893912315368652), ('NCE', 3.0249979496002197)])
Epoch: 208, The losses are OrderedDict([('G_GAN', 1.9657291173934937), ('D_real', 0.11711327731609344), ('D_fake', 0.23979568481445312), ('G', 4.874007701873779), ('NCE', 2.908278465270996)])
Epoch: 209, The losses are OrderedDict([('G_GAN', 2.57536244392395), ('D_real', 0.07145336270332336), ('D_fake', 0.23077905178070068), ('G', 5.744600296020508), ('NCE', 3.1692376136779785)])
Epoch: 210, The losses are OrderedDict([('G_GAN', 1.8314402103424072), ('D_real', 0.11664275825023651), ('D_fake', 0.2634490430355072), ('G', 4.893957138061523), ('NCE', 3.0625171661376953)])
Epoch: 211, The losses are OrderedDict([('G_GAN', 2.551007032394409), ('D_real', 0.2212783396244049), ('D_fake', 0.08623600751161575), ('G', 5.840015411376953), ('NCE', 3.289008378982544)])
Epoch: 212, The losses are OrderedDict([('G_GAN', 2.2439422607421875), ('D_real', 0.11993055790662766), ('D_fake', 0.1927087903022766), ('G', 5.466078281402588), ('NCE', 3.2221360206604004)])
Epoch: 213, The losses are OrderedDict([('G_GAN', 1.550426959991455), ('D_real', 0.24619238078594208), ('D_fake', 0.18569496273994446), ('G', 4.844785690307617), ('NCE', 3.294358968734741)])
Epoch: 214, The losses are OrderedDict([('G_GAN', 2.1184732913970947), ('D_real', 0.17681385576725006), ('D_fake', 0.09394096583127975), ('G', 4.997163772583008), ('NCE', 2.878690719604492)])
Epoch: 215, The losses are OrderedDict([('G_GAN', 2.3501222133636475), ('D_real', 0.19242560863494873), ('D_fake', 0.2993320822715759), ('G', 5.5648651123046875), ('NCE', 3.214743137359619)])
Epoch: 216, The losses are OrderedDict([('G_GAN', 2.3109660148620605), ('D_real', 0.19409172236919403), ('D_fake', 0.1118064597249031), ('G', 5.704546928405762), ('NCE', 3.3935811519622803)])
Epoch: 217, The losses are OrderedDict([('G_GAN', 2.009517192840576), ('D_real', 0.17541053891181946), ('D_fake', 0.2630797326564789), ('G', 5.569839000701904), ('NCE', 3.560321807861328)])
Epoch: 218, The losses are OrderedDict([('G_GAN', 1.9774287939071655), ('D_real', 0.23011067509651184), ('D_fake', 0.1930050104856491), ('G', 5.068852424621582), ('NCE', 3.091423749923706)])
Epoch: 219, The losses are OrderedDict([('G_GAN', 1.5905063152313232), ('D_real', 0.2546887993812561), ('D_fake', 0.1729634553194046), ('G', 4.554808139801025), ('NCE', 2.964301824569702)])
Epoch: 220, The losses are OrderedDict([('G_GAN', 3.239968776702881), ('D_real', 0.035716813057661057), ('D_fake', 0.2910645306110382), ('G', 6.746664047241211), ('NCE', 3.506695508956909)])
Epoch: 221, The losses are OrderedDict([('G_GAN', 1.6650054454803467), ('D_real', 0.19479908049106598), ('D_fake', 0.21567276120185852), ('G', 4.8507184982299805), ('NCE', 3.185713291168213)])
Epoch: 222, The losses are OrderedDict([('G_GAN', 1.7778116464614868), ('D_real', 0.21272915601730347), ('D_fake', 0.12641692161560059), ('G', 4.4498138427734375), ('NCE', 2.672002077102661)])
Epoch: 223, The losses are OrderedDict([('G_GAN', 1.4228614568710327), ('D_real', 0.10669257491827011), ('D_fake', 0.31225651502609253), ('G', 4.3436150550842285), ('NCE', 2.9207537174224854)])
Epoch: 224, The losses are OrderedDict([('G_GAN', 1.98636794090271), ('D_real', 0.095115065574646), ('D_fake', 0.20823563635349274), ('G', 5.031124114990234), ('NCE', 3.0447561740875244)])
Epoch: 225, The losses are OrderedDict([('G_GAN', 1.7020431756973267), ('D_real', 0.3432752192020416), ('D_fake', 0.09259376674890518), ('G', 5.124195098876953), ('NCE', 3.422152042388916)])
Epoch: 226, The losses are OrderedDict([('G_GAN', 2.112683057785034), ('D_real', 0.16981525719165802), ('D_fake', 0.2569788992404938), ('G', 5.712800025939941), ('NCE', 3.600116729736328)])
Epoch: 227, The losses are OrderedDict([('G_GAN', 2.2557003498077393), ('D_real', 0.14354318380355835), ('D_fake', 0.15920761227607727), ('G', 5.465388298034668), ('NCE', 3.209688186645508)])
Epoch: 228, The losses are OrderedDict([('G_GAN', 2.209688425064087), ('D_real', 0.08975295722484589), ('D_fake', 0.12727363407611847), ('G', 5.365215301513672), ('NCE', 3.155526638031006)])
Epoch: 229, The losses are OrderedDict([('G_GAN', 2.6360092163085938), ('D_real', 0.0648946538567543), ('D_fake', 0.1590474396944046), ('G', 5.915597915649414), ('NCE', 3.279588460922241)])
Epoch: 230, The losses are OrderedDict([('G_GAN', 2.879528284072876), ('D_real', 0.07564739137887955), ('D_fake', 0.08168385177850723), ('G', 5.799899101257324), ('NCE', 2.9203708171844482)])
Epoch: 231, The losses are OrderedDict([('G_GAN', 1.761186122894287), ('D_real', 0.4059053957462311), ('D_fake', 0.21020819246768951), ('G', 4.885140419006348), ('NCE', 3.1239545345306396)])
Epoch: 232, The losses are OrderedDict([('G_GAN', 2.1796138286590576), ('D_real', 0.18518859148025513), ('D_fake', 0.12142790853977203), ('G', 5.264286994934082), ('NCE', 3.0846731662750244)])
Epoch: 233, The losses are OrderedDict([('G_GAN', 2.804628610610962), ('D_real', 0.060967735946178436), ('D_fake', 0.2169574648141861), ('G', 6.652994155883789), ('NCE', 3.848365545272827)])
Epoch: 234, The losses are OrderedDict([('G_GAN', 1.7800897359848022), ('D_real', 0.20423294603824615), ('D_fake', 0.15639296174049377), ('G', 4.793109893798828), ('NCE', 3.0130200386047363)])
Epoch: 235, The losses are OrderedDict([('G_GAN', 2.256178379058838), ('D_real', 0.12112046778202057), ('D_fake', 0.19195352494716644), ('G', 5.0037384033203125), ('NCE', 2.7475597858428955)])
Epoch: 236, The losses are OrderedDict([('G_GAN', 1.8182662725448608), ('D_real', 0.1779038906097412), ('D_fake', 0.15081165730953217), ('G', 5.096847057342529), ('NCE', 3.278580904006958)])
Epoch: 237, The losses are OrderedDict([('G_GAN', 2.366205930709839), ('D_real', 0.14957186579704285), ('D_fake', 0.32899582386016846), ('G', 5.509127616882324), ('NCE', 3.1429219245910645)])
Epoch: 238, The losses are OrderedDict([('G_GAN', 2.5270800590515137), ('D_real', 0.11709096282720566), ('D_fake', 0.20470348000526428), ('G', 5.491454601287842), ('NCE', 2.964374542236328)])
Epoch: 239, The losses are OrderedDict([('G_GAN', 2.426560640335083), ('D_real', 0.14148180186748505), ('D_fake', 0.15354831516742706), ('G', 5.881197929382324), ('NCE', 3.454637289047241)])
Epoch: 240, The losses are OrderedDict([('G_GAN', 3.3250324726104736), ('D_real', 0.06536868214607239), ('D_fake', 0.11419273912906647), ('G', 5.97047233581543), ('NCE', 2.645439863204956)])
Epoch: 241, The losses are OrderedDict([('G_GAN', 4.979025363922119), ('D_real', 0.17642728984355927), ('D_fake', 0.4105702042579651), ('G', 8.411386489868164), ('NCE', 3.432361602783203)])
Epoch: 242, The losses are OrderedDict([('G_GAN', 2.0409748554229736), ('D_real', 0.2505858242511749), ('D_fake', 0.05690131336450577), ('G', 5.083464622497559), ('NCE', 3.042489528656006)])
Epoch: 243, The losses are OrderedDict([('G_GAN', 2.12980580329895), ('D_real', 0.10241100192070007), ('D_fake', 0.2558304965496063), ('G', 5.475468635559082), ('NCE', 3.345662832260132)])
Epoch: 244, The losses are OrderedDict([('G_GAN', 2.0510990619659424), ('D_real', 0.3053465485572815), ('D_fake', 0.07641199231147766), ('G', 4.673367500305176), ('NCE', 2.6222684383392334)])
Epoch: 245, The losses are OrderedDict([('G_GAN', 1.9070111513137817), ('D_real', 0.2857828438282013), ('D_fake', 0.08330197632312775), ('G', 4.985379219055176), ('NCE', 3.0783681869506836)])
Epoch: 246, The losses are OrderedDict([('G_GAN', 2.3331968784332275), ('D_real', 0.24434800446033478), ('D_fake', 0.1393284946680069), ('G', 5.3087053298950195), ('NCE', 2.975508213043213)])
Epoch: 247, The losses are OrderedDict([('G_GAN', 2.4503254890441895), ('D_real', 0.1110556349158287), ('D_fake', 0.12029454112052917), ('G', 5.301308631896973), ('NCE', 2.850983142852783)])
Epoch: 248, The losses are OrderedDict([('G_GAN', 1.6144336462020874), ('D_real', 0.28099510073661804), ('D_fake', 0.09889676421880722), ('G', 3.8528523445129395), ('NCE', 2.2384188175201416)])
Epoch: 249, The losses are OrderedDict([('G_GAN', 1.3347458839416504), ('D_real', 0.26850709319114685), ('D_fake', 0.16310250759124756), ('G', 4.154539108276367), ('NCE', 2.819793224334717)])
Epoch: 250, The losses are OrderedDict([('G_GAN', 1.9544965028762817), ('D_real', 0.26855799555778503), ('D_fake', 0.10225138068199158), ('G', 5.015974998474121), ('NCE', 3.06147837638855)])
Epoch: 251, The losses are OrderedDict([('G_GAN', 2.0010197162628174), ('D_real', 0.23025833070278168), ('D_fake', 0.11688392609357834), ('G', 5.356113910675049), ('NCE', 3.3550941944122314)])
Epoch: 252, The losses are OrderedDict([('G_GAN', 1.3094124794006348), ('D_real', 0.3151044249534607), ('D_fake', 0.16385595500469208), ('G', 4.6752095222473145), ('NCE', 3.3657970428466797)])
Epoch: 253, The losses are OrderedDict([('G_GAN', 2.855318546295166), ('D_real', 0.07996265590190887), ('D_fake', 0.11076848953962326), ('G', 6.154736042022705), ('NCE', 3.299417495727539)])
Epoch: 254, The losses are OrderedDict([('G_GAN', 1.7470420598983765), ('D_real', 0.23529258370399475), ('D_fake', 0.19465667009353638), ('G', 4.808395862579346), ('NCE', 3.0613536834716797)])
Epoch: 255, The losses are OrderedDict([('G_GAN', 2.430696725845337), ('D_real', 0.1683684140443802), ('D_fake', 0.23215621709823608), ('G', 5.471536636352539), ('NCE', 3.0408401489257812)])
Epoch: 256, The losses are OrderedDict([('G_GAN', 1.9252748489379883), ('D_real', 0.2947452664375305), ('D_fake', 0.14419139921665192), ('G', 5.313498497009277), ('NCE', 3.38822340965271)])
Epoch: 257, The losses are OrderedDict([('G_GAN', 2.0823705196380615), ('D_real', 0.16979317367076874), ('D_fake', 0.3179839551448822), ('G', 5.367750644683838), ('NCE', 3.2853801250457764)])
Epoch: 258, The losses are OrderedDict([('G_GAN', 2.976041555404663), ('D_real', 0.05390726774930954), ('D_fake', 0.2349180281162262), ('G', 5.888251304626465), ('NCE', 2.9122097492218018)])
Epoch: 259, The losses are OrderedDict([('G_GAN', 2.4178574085235596), ('D_real', 0.1664516180753708), ('D_fake', 0.14924058318138123), ('G', 5.586027145385742), ('NCE', 3.1681697368621826)])
Epoch: 260, The losses are OrderedDict([('G_GAN', 1.4632627964019775), ('D_real', 0.3159623146057129), ('D_fake', 0.12587636709213257), ('G', 4.351469039916992), ('NCE', 2.8882062435150146)])
Epoch: 261, The losses are OrderedDict([('G_GAN', 1.6451551914215088), ('D_real', 0.24121224880218506), ('D_fake', 0.33128464221954346), ('G', 4.978633880615234), ('NCE', 3.3334786891937256)])
Epoch: 262, The losses are OrderedDict([('G_GAN', 2.33307147026062), ('D_real', 0.186721533536911), ('D_fake', 0.158672034740448), ('G', 5.534127235412598), ('NCE', 3.2010560035705566)])
Epoch: 263, The losses are OrderedDict([('G_GAN', 1.7781988382339478), ('D_real', 0.2049887478351593), ('D_fake', 0.20289739966392517), ('G', 5.089487552642822), ('NCE', 3.311288595199585)])
Epoch: 264, The losses are OrderedDict([('G_GAN', 2.341115951538086), ('D_real', 0.12906260788440704), ('D_fake', 0.18455518782138824), ('G', 5.304218292236328), ('NCE', 2.963102102279663)])
Epoch: 265, The losses are OrderedDict([('G_GAN', 1.8937348127365112), ('D_real', 0.14990130066871643), ('D_fake', 0.19316460192203522), ('G', 4.753516674041748), ('NCE', 2.8597817420959473)])
Epoch: 266, The losses are OrderedDict([('G_GAN', 1.9074535369873047), ('D_real', 0.315387099981308), ('D_fake', 0.1522422432899475), ('G', 4.995362281799316), ('NCE', 3.0879085063934326)])
Epoch: 267, The losses are OrderedDict([('G_GAN', 1.8306227922439575), ('D_real', 0.28027963638305664), ('D_fake', 0.1535610854625702), ('G', 4.571382999420166), ('NCE', 2.740760087966919)])
Epoch: 268, The losses are OrderedDict([('G_GAN', 2.509432554244995), ('D_real', 0.14552262425422668), ('D_fake', 0.25822967290878296), ('G', 5.4784369468688965), ('NCE', 2.9690043926239014)])
Epoch: 269, The losses are OrderedDict([('G_GAN', 2.1043944358825684), ('D_real', 0.17841516435146332), ('D_fake', 0.10362105816602707), ('G', 4.605487823486328), ('NCE', 2.5010931491851807)])
Epoch: 270, The losses are OrderedDict([('G_GAN', 1.8109298944473267), ('D_real', 0.1651197373867035), ('D_fake', 0.20280426740646362), ('G', 5.1987738609313965), ('NCE', 3.3878440856933594)])
Epoch: 271, The losses are OrderedDict([('G_GAN', 2.0531744956970215), ('D_real', 0.29125648736953735), ('D_fake', 0.10852532088756561), ('G', 5.157927989959717), ('NCE', 3.1047534942626953)])
Epoch: 272, The losses are OrderedDict([('G_GAN', 1.7179028987884521), ('D_real', 0.25070467591285706), ('D_fake', 0.15013974905014038), ('G', 4.594503879547119), ('NCE', 2.876600980758667)])
Epoch: 273, The losses are OrderedDict([('G_GAN', 2.3347630500793457), ('D_real', 0.10954346507787704), ('D_fake', 0.154750257730484), ('G', 4.954216003417969), ('NCE', 2.619452714920044)])
Epoch: 274, The losses are OrderedDict([('G_GAN', 1.8902814388275146), ('D_real', 0.5375865697860718), ('D_fake', 0.043152760714292526), ('G', 4.787327766418457), ('NCE', 2.8970460891723633)])
Epoch: 275, The losses are OrderedDict([('G_GAN', 2.9158220291137695), ('D_real', 0.05710163339972496), ('D_fake', 0.19770096242427826), ('G', 6.600811004638672), ('NCE', 3.6849887371063232)])
Epoch: 276, The losses are OrderedDict([('G_GAN', 2.7579522132873535), ('D_real', 0.08656100183725357), ('D_fake', 0.1298079937696457), ('G', 5.484509468078613), ('NCE', 2.726557493209839)])
Epoch: 277, The losses are OrderedDict([('G_GAN', 2.8426361083984375), ('D_real', 0.10085556656122208), ('D_fake', 0.09703855216503143), ('G', 5.913333892822266), ('NCE', 3.0706980228424072)])
Epoch: 278, The losses are OrderedDict([('G_GAN', 2.167839288711548), ('D_real', 0.22183659672737122), ('D_fake', 0.10123682022094727), ('G', 5.118052959442139), ('NCE', 2.950213670730591)])
Epoch: 279, The losses are OrderedDict([('G_GAN', 2.3001692295074463), ('D_real', 0.09928882867097855), ('D_fake', 0.15375666320323944), ('G', 4.951852798461914), ('NCE', 2.6516835689544678)])
