Epoch: 0, The losses are OrderedDict([('G_GAN', 1.712669014930725), ('D_real', 0.39657658338546753), ('D_fake', 0.11781053245067596), ('G', 6.608015537261963), ('NCE', 4.895346641540527)])
Epoch: 140, The losses are OrderedDict([('G_GAN', 2.5206551551818848), ('D_real', 0.12113320827484131), ('D_fake', 0.08006161451339722), ('G', 6.972551345825195), ('NCE', 4.4518961906433105)])
Epoch: 141, The losses are OrderedDict([('G_GAN', 2.077906370162964), ('D_real', 0.5650030970573425), ('D_fake', 0.05080713331699371), ('G', 5.620064735412598), ('NCE', 3.542158603668213)])
Epoch: 142, The losses are OrderedDict([('G_GAN', 3.2792248725891113), ('D_real', 0.04610466957092285), ('D_fake', 0.03639444336295128), ('G', 6.996994495391846), ('NCE', 3.7177696228027344)])
Epoch: 143, The losses are OrderedDict([('G_GAN', 2.578108787536621), ('D_real', 0.05754783749580383), ('D_fake', 0.3269902765750885), ('G', 6.813126087188721), ('NCE', 4.2350172996521)])
Epoch: 144, The losses are OrderedDict([('G_GAN', 2.679429769515991), ('D_real', 0.1563163697719574), ('D_fake', 0.08009965717792511), ('G', 6.617452621459961), ('NCE', 3.9380226135253906)])
Epoch: 145, The losses are OrderedDict([('G_GAN', 2.367884874343872), ('D_real', 0.0301069226115942), ('D_fake', 0.2783225476741791), ('G', 7.583398818969727), ('NCE', 5.215513706207275)])
Epoch: 146, The losses are OrderedDict([('G_GAN', 3.0318782329559326), ('D_real', 0.040780339390039444), ('D_fake', 0.191329687833786), ('G', 7.309324264526367), ('NCE', 4.277446269989014)])
Epoch: 147, The losses are OrderedDict([('G_GAN', 3.880067825317383), ('D_real', 0.0782763808965683), ('D_fake', 0.017922773957252502), ('G', 8.608562469482422), ('NCE', 4.728494167327881)])
Epoch: 148, The losses are OrderedDict([('G_GAN', 2.31138014793396), ('D_real', 0.15822651982307434), ('D_fake', 0.10101961344480515), ('G', 6.189550876617432), ('NCE', 3.8781707286834717)])
Epoch: 149, The losses are OrderedDict([('G_GAN', 2.4358749389648438), ('D_real', 0.09336286783218384), ('D_fake', 0.0971994549036026), ('G', 6.013538360595703), ('NCE', 3.5776634216308594)])
Epoch: 150, The losses are OrderedDict([('G_GAN', 2.296820640563965), ('D_real', 0.46781033277511597), ('D_fake', 0.06339120119810104), ('G', 6.365177631378174), ('NCE', 4.068356990814209)])
Epoch: 151, The losses are OrderedDict([('G_GAN', 2.7542929649353027), ('D_real', 0.2544748783111572), ('D_fake', 0.037841103971004486), ('G', 5.970378875732422), ('NCE', 3.2160861492156982)])
Epoch: 152, The losses are OrderedDict([('G_GAN', 2.617807149887085), ('D_real', 0.20220929384231567), ('D_fake', 0.1970798224210739), ('G', 7.109801292419434), ('NCE', 4.491994380950928)])
Epoch: 153, The losses are OrderedDict([('G_GAN', 1.592410922050476), ('D_real', 0.3878887891769409), ('D_fake', 0.35115644335746765), ('G', 5.476346015930176), ('NCE', 3.8839352130889893)])
Epoch: 154, The losses are OrderedDict([('G_GAN', 2.005216360092163), ('D_real', 0.47698739171028137), ('D_fake', 0.18942739069461823), ('G', 7.427945137023926), ('NCE', 5.422729015350342)])
Epoch: 155, The losses are OrderedDict([('G_GAN', 3.776812791824341), ('D_real', 0.030460676178336143), ('D_fake', 0.07226485013961792), ('G', 8.049409866333008), ('NCE', 4.272596836090088)])
Epoch: 156, The losses are OrderedDict([('G_GAN', 2.258826494216919), ('D_real', 0.09301639348268509), ('D_fake', 0.24715252220630646), ('G', 6.4953508377075195), ('NCE', 4.23652458190918)])
Epoch: 157, The losses are OrderedDict([('G_GAN', 1.5683372020721436), ('D_real', 0.1437486857175827), ('D_fake', 0.16325706243515015), ('G', 4.861354827880859), ('NCE', 3.293017625808716)])
Epoch: 158, The losses are OrderedDict([('G_GAN', 2.556941509246826), ('D_real', 0.12515534460544586), ('D_fake', 0.10702725499868393), ('G', 6.155465126037598), ('NCE', 3.5985233783721924)])
Epoch: 159, The losses are OrderedDict([('G_GAN', 1.9347089529037476), ('D_real', 0.1273805797100067), ('D_fake', 0.1687624454498291), ('G', 5.6852264404296875), ('NCE', 3.7505176067352295)])
Epoch: 160, The losses are OrderedDict([('G_GAN', 2.8152177333831787), ('D_real', 0.07948210835456848), ('D_fake', 0.09122756868600845), ('G', 6.835927963256836), ('NCE', 4.020710468292236)])
Epoch: 161, The losses are OrderedDict([('G_GAN', 1.9864633083343506), ('D_real', 0.14432291686534882), ('D_fake', 0.1489490568637848), ('G', 5.891732215881348), ('NCE', 3.905268907546997)])
Epoch: 162, The losses are OrderedDict([('G_GAN', 1.8523691892623901), ('D_real', 0.3017505407333374), ('D_fake', 0.07084605097770691), ('G', 5.3102617263793945), ('NCE', 3.457892656326294)])
Epoch: 163, The losses are OrderedDict([('G_GAN', 2.7389049530029297), ('D_real', 0.5513355731964111), ('D_fake', 0.07375037670135498), ('G', 6.777752876281738), ('NCE', 4.038847923278809)])
Epoch: 164, The losses are OrderedDict([('G_GAN', 2.2254421710968018), ('D_real', 0.194738507270813), ('D_fake', 0.1089729592204094), ('G', 6.031863212585449), ('NCE', 3.8064210414886475)])
Epoch: 165, The losses are OrderedDict([('G_GAN', 2.3282079696655273), ('D_real', 0.32341718673706055), ('D_fake', 0.0742158591747284), ('G', 6.583481311798096), ('NCE', 4.255273342132568)])
Epoch: 166, The losses are OrderedDict([('G_GAN', 2.626837730407715), ('D_real', 0.0858740508556366), ('D_fake', 0.2481832206249237), ('G', 6.310864448547363), ('NCE', 3.6840267181396484)])
Epoch: 167, The losses are OrderedDict([('G_GAN', 3.0913095474243164), ('D_real', 0.13072000443935394), ('D_fake', 0.26754188537597656), ('G', 8.951210021972656), ('NCE', 5.859900951385498)])
Epoch: 168, The losses are OrderedDict([('G_GAN', 2.255054473876953), ('D_real', 0.09427417814731598), ('D_fake', 0.4144049882888794), ('G', 6.487499713897705), ('NCE', 4.232445240020752)])
Epoch: 169, The losses are OrderedDict([('G_GAN', 1.998215913772583), ('D_real', 0.04809816554188728), ('D_fake', 0.4326208829879761), ('G', 6.231139183044434), ('NCE', 4.2329230308532715)])
Epoch: 170, The losses are OrderedDict([('G_GAN', 1.726205825805664), ('D_real', 0.0838104635477066), ('D_fake', 0.19992588460445404), ('G', 5.392699241638184), ('NCE', 3.6664931774139404)])
Epoch: 171, The losses are OrderedDict([('G_GAN', 2.3507885932922363), ('D_real', 0.14701497554779053), ('D_fake', 0.31644755601882935), ('G', 6.748748779296875), ('NCE', 4.397960186004639)])
Epoch: 172, The losses are OrderedDict([('G_GAN', 2.316063404083252), ('D_real', 0.12310586124658585), ('D_fake', 0.08218683302402496), ('G', 6.378568172454834), ('NCE', 4.062504768371582)])
Epoch: 173, The losses are OrderedDict([('G_GAN', 1.6762980222702026), ('D_real', 0.17258021235466003), ('D_fake', 0.3493930697441101), ('G', 5.623932361602783), ('NCE', 3.947634220123291)])
Epoch: 174, The losses are OrderedDict([('G_GAN', 3.134890556335449), ('D_real', 0.06344002485275269), ('D_fake', 0.09411443024873734), ('G', 6.979360580444336), ('NCE', 3.844470262527466)])
Epoch: 175, The losses are OrderedDict([('G_GAN', 2.197263240814209), ('D_real', 0.27963772416114807), ('D_fake', 0.1376887410879135), ('G', 6.077329158782959), ('NCE', 3.88006591796875)])
Epoch: 176, The losses are OrderedDict([('G_GAN', 2.6150918006896973), ('D_real', 0.13868193328380585), ('D_fake', 0.057424917817115784), ('G', 6.130019187927246), ('NCE', 3.514927625656128)])
Epoch: 177, The losses are OrderedDict([('G_GAN', 1.9716674089431763), ('D_real', 0.2652684450149536), ('D_fake', 0.0968841090798378), ('G', 5.352042198181152), ('NCE', 3.3803749084472656)])
Epoch: 178, The losses are OrderedDict([('G_GAN', 1.5064979791641235), ('D_real', 0.18596962094306946), ('D_fake', 0.290028840303421), ('G', 5.105993270874023), ('NCE', 3.5994954109191895)])
Epoch: 179, The losses are OrderedDict([('G_GAN', 2.832735776901245), ('D_real', 0.08235244452953339), ('D_fake', 0.07935362309217453), ('G', 6.409543991088867), ('NCE', 3.576808214187622)])
Epoch: 180, The losses are OrderedDict([('G_GAN', 3.2497692108154297), ('D_real', 0.04998420923948288), ('D_fake', 0.13957437872886658), ('G', 7.384795665740967), ('NCE', 4.135026454925537)])
Epoch: 181, The losses are OrderedDict([('G_GAN', 2.023616075515747), ('D_real', 0.5232115387916565), ('D_fake', 0.07798175513744354), ('G', 6.776333808898926), ('NCE', 4.7527174949646)])
Epoch: 182, The losses are OrderedDict([('G_GAN', 3.9317970275878906), ('D_real', 0.03156309574842453), ('D_fake', 0.04545969516038895), ('G', 7.735202789306641), ('NCE', 3.80340576171875)])
Epoch: 183, The losses are OrderedDict([('G_GAN', 2.209223985671997), ('D_real', 0.44281312823295593), ('D_fake', 0.056163519620895386), ('G', 6.20517635345459), ('NCE', 3.9959523677825928)])
Epoch: 184, The losses are OrderedDict([('G_GAN', 2.4496471881866455), ('D_real', 0.16869717836380005), ('D_fake', 0.1494404822587967), ('G', 6.522957801818848), ('NCE', 4.073310375213623)])
Epoch: 185, The losses are OrderedDict([('G_GAN', 3.1204452514648438), ('D_real', 0.015034221112728119), ('D_fake', 0.14923398196697235), ('G', 6.865476608276367), ('NCE', 3.7450311183929443)])
Epoch: 186, The losses are OrderedDict([('G_GAN', 1.901351809501648), ('D_real', 0.1868649274110794), ('D_fake', 0.10578616708517075), ('G', 5.466074466705322), ('NCE', 3.5647225379943848)])
Epoch: 187, The losses are OrderedDict([('G_GAN', 2.435229778289795), ('D_real', 0.08323965221643448), ('D_fake', 0.2505744397640228), ('G', 6.2904887199401855), ('NCE', 3.8552589416503906)])
Epoch: 188, The losses are OrderedDict([('G_GAN', 2.171659231185913), ('D_real', 0.3226418197154999), ('D_fake', 0.08960845321416855), ('G', 6.232561111450195), ('NCE', 4.060901641845703)])
Epoch: 189, The losses are OrderedDict([('G_GAN', 2.8546555042266846), ('D_real', 0.1204729750752449), ('D_fake', 0.042690496891736984), ('G', 6.790726184844971), ('NCE', 3.936070680618286)])
Epoch: 190, The losses are OrderedDict([('G_GAN', 2.7785444259643555), ('D_real', 0.33083122968673706), ('D_fake', 0.03398941829800606), ('G', 6.191632270812988), ('NCE', 3.4130876064300537)])
Epoch: 191, The losses are OrderedDict([('G_GAN', 2.276226282119751), ('D_real', 0.11742499470710754), ('D_fake', 0.19081655144691467), ('G', 5.602148056030273), ('NCE', 3.3259220123291016)])
Epoch: 192, The losses are OrderedDict([('G_GAN', 2.472805976867676), ('D_real', 0.17588168382644653), ('D_fake', 0.11585275083780289), ('G', 6.56216287612915), ('NCE', 4.089356899261475)])
Epoch: 193, The losses are OrderedDict([('G_GAN', 2.8463172912597656), ('D_real', 0.48471763730049133), ('D_fake', 0.04981900379061699), ('G', 6.580595970153809), ('NCE', 3.734278440475464)])
Epoch: 194, The losses are OrderedDict([('G_GAN', 2.0915207862854004), ('D_real', 0.2091977447271347), ('D_fake', 0.09524113684892654), ('G', 6.103494644165039), ('NCE', 4.011973857879639)])
Epoch: 195, The losses are OrderedDict([('G_GAN', 3.865978479385376), ('D_real', 0.3332986533641815), ('D_fake', 0.05598967894911766), ('G', 7.349352836608887), ('NCE', 3.4833743572235107)])
Epoch: 196, The losses are OrderedDict([('G_GAN', 2.308088779449463), ('D_real', 0.051130857318639755), ('D_fake', 0.19358564913272858), ('G', 6.131649971008301), ('NCE', 3.823561191558838)])
Epoch: 197, The losses are OrderedDict([('G_GAN', 1.5629132986068726), ('D_real', 0.34178420901298523), ('D_fake', 0.19375881552696228), ('G', 5.07415771484375), ('NCE', 3.511244297027588)])
Epoch: 198, The losses are OrderedDict([('G_GAN', 1.5933014154434204), ('D_real', 0.2808631956577301), ('D_fake', 0.19448408484458923), ('G', 5.982468605041504), ('NCE', 4.389167308807373)])
Epoch: 199, The losses are OrderedDict([('G_GAN', 2.6429286003112793), ('D_real', 0.25827756524086), ('D_fake', 0.08083593100309372), ('G', 6.738748073577881), ('NCE', 4.095819473266602)])
Epoch: 200, The losses are OrderedDict([('G_GAN', 2.4795351028442383), ('D_real', 0.36274635791778564), ('D_fake', 0.07063484191894531), ('G', 6.538904190063477), ('NCE', 4.059369087219238)])
Epoch: 201, The losses are OrderedDict([('G_GAN', 2.3154520988464355), ('D_real', 0.07836373895406723), ('D_fake', 0.39805281162261963), ('G', 6.445291996002197), ('NCE', 4.129839897155762)])
Epoch: 202, The losses are OrderedDict([('G_GAN', 3.0957698822021484), ('D_real', 0.10139022767543793), ('D_fake', 0.07641614973545074), ('G', 6.586662292480469), ('NCE', 3.4908924102783203)])
Epoch: 203, The losses are OrderedDict([('G_GAN', 2.397761106491089), ('D_real', 0.48169568181037903), ('D_fake', 0.07084055244922638), ('G', 7.016885757446289), ('NCE', 4.619124889373779)])
Epoch: 204, The losses are OrderedDict([('G_GAN', 2.5325024127960205), ('D_real', 0.27139073610305786), ('D_fake', 0.04604576900601387), ('G', 6.722441673278809), ('NCE', 4.189939498901367)])
Epoch: 205, The losses are OrderedDict([('G_GAN', 2.9973702430725098), ('D_real', 0.10585178434848785), ('D_fake', 0.05707680061459541), ('G', 6.648672580718994), ('NCE', 3.6513023376464844)])
Epoch: 206, The losses are OrderedDict([('G_GAN', 2.178600549697876), ('D_real', 0.29452040791511536), ('D_fake', 0.11102774739265442), ('G', 5.8811750411987305), ('NCE', 3.7025742530822754)])
Epoch: 207, The losses are OrderedDict([('G_GAN', 2.98854398727417), ('D_real', 0.042229097336530685), ('D_fake', 0.07415303587913513), ('G', 6.408814430236816), ('NCE', 3.4202706813812256)])
Epoch: 208, The losses are OrderedDict([('G_GAN', 1.8842408657073975), ('D_real', 0.33805426955223083), ('D_fake', 0.126445472240448), ('G', 5.786382675170898), ('NCE', 3.90214204788208)])
Epoch: 209, The losses are OrderedDict([('G_GAN', 1.1827630996704102), ('D_real', 0.2244609296321869), ('D_fake', 0.43853119015693665), ('G', 5.89222526550293), ('NCE', 4.7094621658325195)])
Epoch: 210, The losses are OrderedDict([('G_GAN', 2.45623517036438), ('D_real', 0.02359049580991268), ('D_fake', 0.11049138009548187), ('G', 6.362932205200195), ('NCE', 3.9066967964172363)])
Epoch: 211, The losses are OrderedDict([('G_GAN', 2.3122916221618652), ('D_real', 0.10500376671552658), ('D_fake', 0.18272824585437775), ('G', 6.686060905456543), ('NCE', 4.373769283294678)])
Epoch: 212, The losses are OrderedDict([('G_GAN', 2.7457501888275146), ('D_real', 0.07527423650026321), ('D_fake', 0.17362931370735168), ('G', 6.36598014831543), ('NCE', 3.620229721069336)])
Epoch: 213, The losses are OrderedDict([('G_GAN', 2.2531237602233887), ('D_real', 0.09505198150873184), ('D_fake', 0.10747972875833511), ('G', 5.67348051071167), ('NCE', 3.4203567504882812)])
Epoch: 214, The losses are OrderedDict([('G_GAN', 1.670994520187378), ('D_real', 0.5325143337249756), ('D_fake', 0.10452389717102051), ('G', 5.627957344055176), ('NCE', 3.9569625854492188)])
Epoch: 215, The losses are OrderedDict([('G_GAN', 1.355700135231018), ('D_real', 0.21644295752048492), ('D_fake', 0.28124555945396423), ('G', 5.564388751983643), ('NCE', 4.208688735961914)])
Epoch: 216, The losses are OrderedDict([('G_GAN', 2.3747496604919434), ('D_real', 0.2207769900560379), ('D_fake', 0.17457041144371033), ('G', 6.746861457824707), ('NCE', 4.372111797332764)])
Epoch: 217, The losses are OrderedDict([('G_GAN', 2.006972551345825), ('D_real', 0.20831920206546783), ('D_fake', 0.3251167833805084), ('G', 6.193704605102539), ('NCE', 4.186731815338135)])
Epoch: 218, The losses are OrderedDict([('G_GAN', 1.874388337135315), ('D_real', 0.24676918983459473), ('D_fake', 0.4077427387237549), ('G', 5.653500080108643), ('NCE', 3.779111623764038)])
Epoch: 219, The losses are OrderedDict([('G_GAN', 3.704162359237671), ('D_real', 0.04803511127829552), ('D_fake', 0.04267092049121857), ('G', 8.3302640914917), ('NCE', 4.626101970672607)])
Epoch: 220, The losses are OrderedDict([('G_GAN', 2.2506701946258545), ('D_real', 0.1623639315366745), ('D_fake', 0.07930511981248856), ('G', 6.522109031677246), ('NCE', 4.271439075469971)])
Epoch: 221, The losses are OrderedDict([('G_GAN', 2.0463240146636963), ('D_real', 0.08150884509086609), ('D_fake', 0.2845779061317444), ('G', 5.768080711364746), ('NCE', 3.72175669670105)])
Epoch: 222, The losses are OrderedDict([('G_GAN', 2.5619699954986572), ('D_real', 0.3567129969596863), ('D_fake', 0.04821323603391647), ('G', 6.380332946777344), ('NCE', 3.8183629512786865)])
Epoch: 223, The losses are OrderedDict([('G_GAN', 2.028129816055298), ('D_real', 0.14664961397647858), ('D_fake', 0.14787626266479492), ('G', 5.861743927001953), ('NCE', 3.8336141109466553)])
Epoch: 224, The losses are OrderedDict([('G_GAN', 2.1353635787963867), ('D_real', 0.13702018558979034), ('D_fake', 0.407030314207077), ('G', 7.249658107757568), ('NCE', 5.114294528961182)])
Epoch: 225, The losses are OrderedDict([('G_GAN', 2.457902669906616), ('D_real', 0.11211234331130981), ('D_fake', 0.09062489867210388), ('G', 5.884756565093994), ('NCE', 3.426853895187378)])
Epoch: 226, The losses are OrderedDict([('G_GAN', 2.92751407623291), ('D_real', 0.2784231901168823), ('D_fake', 0.04791306331753731), ('G', 6.573741912841797), ('NCE', 3.6462275981903076)])
Epoch: 227, The losses are OrderedDict([('G_GAN', 2.2423665523529053), ('D_real', 0.10891585797071457), ('D_fake', 0.17300261557102203), ('G', 6.184562683105469), ('NCE', 3.9421963691711426)])
Epoch: 228, The losses are OrderedDict([('G_GAN', 2.2755963802337646), ('D_real', 0.08964802324771881), ('D_fake', 0.16961368918418884), ('G', 6.217396259307861), ('NCE', 3.9417998790740967)])
Epoch: 229, The losses are OrderedDict([('G_GAN', 2.495171070098877), ('D_real', 0.14631490409374237), ('D_fake', 0.09019363671541214), ('G', 6.210756301879883), ('NCE', 3.715585470199585)])
Epoch: 230, The losses are OrderedDict([('G_GAN', 1.8802887201309204), ('D_real', 0.5050163269042969), ('D_fake', 0.11593779176473618), ('G', 5.544147968292236), ('NCE', 3.6638591289520264)])
Epoch: 231, The losses are OrderedDict([('G_GAN', 3.724313735961914), ('D_real', 0.1061803549528122), ('D_fake', 0.02362707629799843), ('G', 7.400084495544434), ('NCE', 3.6757705211639404)])
Epoch: 232, The losses are OrderedDict([('G_GAN', 2.1346864700317383), ('D_real', 0.22548164427280426), ('D_fake', 0.09407086670398712), ('G', 5.705352783203125), ('NCE', 3.5706660747528076)])
Epoch: 233, The losses are OrderedDict([('G_GAN', 2.1637215614318848), ('D_real', 0.10026451200246811), ('D_fake', 0.34048789739608765), ('G', 7.855339050292969), ('NCE', 5.691617488861084)])
Epoch: 234, The losses are OrderedDict([('G_GAN', 2.0660834312438965), ('D_real', 0.1773795336484909), ('D_fake', 0.14863212406635284), ('G', 6.164241313934326), ('NCE', 4.09815788269043)])
Epoch: 235, The losses are OrderedDict([('G_GAN', 1.6451658010482788), ('D_real', 0.22740322351455688), ('D_fake', 0.1441204845905304), ('G', 6.003758907318115), ('NCE', 4.358592987060547)])
Epoch: 236, The losses are OrderedDict([('G_GAN', 2.6759159564971924), ('D_real', 0.7272816896438599), ('D_fake', 0.06201183795928955), ('G', 6.594538688659668), ('NCE', 3.9186229705810547)])
Epoch: 237, The losses are OrderedDict([('G_GAN', 3.022557020187378), ('D_real', 0.21624577045440674), ('D_fake', 0.0427391417324543), ('G', 7.531521797180176), ('NCE', 4.508964538574219)])
Epoch: 238, The losses are OrderedDict([('G_GAN', 3.0283005237579346), ('D_real', 0.1482834368944168), ('D_fake', 0.02674151211977005), ('G', 6.646847724914551), ('NCE', 3.6185474395751953)])
Epoch: 239, The losses are OrderedDict([('G_GAN', 2.1632511615753174), ('D_real', 0.13702630996704102), ('D_fake', 0.1168772503733635), ('G', 6.702108383178711), ('NCE', 4.5388569831848145)])
Epoch: 240, The losses are OrderedDict([('G_GAN', 2.383329153060913), ('D_real', 0.061175648123025894), ('D_fake', 0.20483750104904175), ('G', 6.172451496124268), ('NCE', 3.7891223430633545)])
Epoch: 241, The losses are OrderedDict([('G_GAN', 2.4592909812927246), ('D_real', 0.0356728658080101), ('D_fake', 0.2966667413711548), ('G', 6.971606254577637), ('NCE', 4.512315273284912)])
Epoch: 242, The losses are OrderedDict([('G_GAN', 2.9310879707336426), ('D_real', 0.09579776227474213), ('D_fake', 0.12573033571243286), ('G', 7.192612171173096), ('NCE', 4.261524200439453)])
Epoch: 243, The losses are OrderedDict([('G_GAN', 2.1997368335723877), ('D_real', 0.3455696702003479), ('D_fake', 0.06764090061187744), ('G', 5.795868873596191), ('NCE', 3.5961320400238037)])
Epoch: 244, The losses are OrderedDict([('G_GAN', 2.676987409591675), ('D_real', 0.22948069870471954), ('D_fake', 0.08219258487224579), ('G', 6.327528953552246), ('NCE', 3.650541305541992)])
Epoch: 245, The losses are OrderedDict([('G_GAN', 1.5156917572021484), ('D_real', 0.35839152336120605), ('D_fake', 0.3830967843532562), ('G', 5.908883571624756), ('NCE', 4.393191814422607)])
Epoch: 246, The losses are OrderedDict([('G_GAN', 3.3301703929901123), ('D_real', 0.1542067676782608), ('D_fake', 0.029521027579903603), ('G', 7.149622917175293), ('NCE', 3.8194527626037598)])
Epoch: 247, The losses are OrderedDict([('G_GAN', 2.6748862266540527), ('D_real', 0.18874013423919678), ('D_fake', 0.05698332190513611), ('G', 6.173984527587891), ('NCE', 3.499098539352417)])
Epoch: 248, The losses are OrderedDict([('G_GAN', 2.7101075649261475), ('D_real', 0.2470201849937439), ('D_fake', 0.057878538966178894), ('G', 7.520530700683594), ('NCE', 4.810422897338867)])
Epoch: 249, The losses are OrderedDict([('G_GAN', 3.8053743839263916), ('D_real', 0.0399116575717926), ('D_fake', 0.05655026063323021), ('G', 7.487651824951172), ('NCE', 3.6822774410247803)])
Epoch: 250, The losses are OrderedDict([('G_GAN', 2.472515344619751), ('D_real', 0.09358446300029755), ('D_fake', 0.09769854694604874), ('G', 5.799761772155762), ('NCE', 3.3272461891174316)])
Epoch: 251, The losses are OrderedDict([('G_GAN', 3.9956955909729004), ('D_real', 0.18928320705890656), ('D_fake', 0.03274029493331909), ('G', 7.894838333129883), ('NCE', 3.8991429805755615)])
Epoch: 252, The losses are OrderedDict([('G_GAN', 2.3660755157470703), ('D_real', 0.3350515067577362), ('D_fake', 0.1314820647239685), ('G', 6.456132411956787), ('NCE', 4.090056896209717)])
Epoch: 253, The losses are OrderedDict([('G_GAN', 2.785396099090576), ('D_real', 0.02711477130651474), ('D_fake', 0.05156678706407547), ('G', 6.0196051597595215), ('NCE', 3.2342090606689453)])
Epoch: 254, The losses are OrderedDict([('G_GAN', 2.260392189025879), ('D_real', 0.13087914884090424), ('D_fake', 0.17647463083267212), ('G', 5.893836975097656), ('NCE', 3.6334450244903564)])
Epoch: 255, The losses are OrderedDict([('G_GAN', 2.394634962081909), ('D_real', 0.09471986442804337), ('D_fake', 0.12608976662158966), ('G', 6.120479106903076), ('NCE', 3.725844144821167)])
Epoch: 256, The losses are OrderedDict([('G_GAN', 2.131635904312134), ('D_real', 0.06653088331222534), ('D_fake', 0.3217915892601013), ('G', 6.575104713439941), ('NCE', 4.4434685707092285)])
Epoch: 257, The losses are OrderedDict([('G_GAN', 2.365748643875122), ('D_real', 0.09449388831853867), ('D_fake', 0.17637798190116882), ('G', 6.022294998168945), ('NCE', 3.656546115875244)])
Epoch: 258, The losses are OrderedDict([('G_GAN', 1.579039216041565), ('D_real', 0.061656009405851364), ('D_fake', 0.3262925148010254), ('G', 5.444043159484863), ('NCE', 3.865004062652588)])
Epoch: 259, The losses are OrderedDict([('G_GAN', 1.6759827136993408), ('D_real', 0.10536235570907593), ('D_fake', 0.5458958745002747), ('G', 6.206343650817871), ('NCE', 4.530361175537109)])
Epoch: 260, The losses are OrderedDict([('G_GAN', 2.287086009979248), ('D_real', 0.11633804440498352), ('D_fake', 0.22072404623031616), ('G', 6.5503082275390625), ('NCE', 4.2632222175598145)])
Epoch: 261, The losses are OrderedDict([('G_GAN', 1.4949191808700562), ('D_real', 0.07355821877717972), ('D_fake', 0.440462589263916), ('G', 6.078469753265381), ('NCE', 4.583550453186035)])
Epoch: 262, The losses are OrderedDict([('G_GAN', 3.245819568634033), ('D_real', 0.05506983399391174), ('D_fake', 0.1327315866947174), ('G', 7.604757308959961), ('NCE', 4.358937740325928)])
Epoch: 263, The losses are OrderedDict([('G_GAN', 2.215144157409668), ('D_real', 0.048170506954193115), ('D_fake', 0.14690017700195312), ('G', 5.800715923309326), ('NCE', 3.585571765899658)])
Epoch: 264, The losses are OrderedDict([('G_GAN', 2.1643383502960205), ('D_real', 0.1928834468126297), ('D_fake', 0.21625418961048126), ('G', 6.848416328430176), ('NCE', 4.684078216552734)])
Epoch: 265, The losses are OrderedDict([('G_GAN', 2.132127285003662), ('D_real', 0.165633887052536), ('D_fake', 0.19547678530216217), ('G', 5.919379711151123), ('NCE', 3.787252426147461)])
Epoch: 266, The losses are OrderedDict([('G_GAN', 2.076284408569336), ('D_real', 0.22642092406749725), ('D_fake', 0.14006567001342773), ('G', 5.8179168701171875), ('NCE', 3.7416324615478516)])
Epoch: 267, The losses are OrderedDict([('G_GAN', 2.8477654457092285), ('D_real', 0.035168375819921494), ('D_fake', 0.30946508049964905), ('G', 7.571035385131836), ('NCE', 4.723269939422607)])
Epoch: 268, The losses are OrderedDict([('G_GAN', 2.955239772796631), ('D_real', 0.1737385094165802), ('D_fake', 0.09380082041025162), ('G', 6.7670135498046875), ('NCE', 3.8117737770080566)])
Epoch: 269, The losses are OrderedDict([('G_GAN', 2.232722520828247), ('D_real', 0.08444995433092117), ('D_fake', 0.14274272322654724), ('G', 6.165958404541016), ('NCE', 3.9332356452941895)])
Epoch: 270, The losses are OrderedDict([('G_GAN', 3.2348101139068604), ('D_real', 0.19927889108657837), ('D_fake', 0.04259321838617325), ('G', 7.0691423416137695), ('NCE', 3.834332227706909)])
Epoch: 271, The losses are OrderedDict([('G_GAN', 2.0378987789154053), ('D_real', 0.6228867173194885), ('D_fake', 0.09341239184141159), ('G', 5.785305023193359), ('NCE', 3.747406005859375)])
Epoch: 272, The losses are OrderedDict([('G_GAN', 2.4524788856506348), ('D_real', 0.07541526108980179), ('D_fake', 0.17837677896022797), ('G', 6.273802757263184), ('NCE', 3.821323871612549)])
Epoch: 273, The losses are OrderedDict([('G_GAN', 1.9921047687530518), ('D_real', 0.5309356451034546), ('D_fake', 0.14817169308662415), ('G', 7.6238908767700195), ('NCE', 5.631786346435547)])
Epoch: 274, The losses are OrderedDict([('G_GAN', 1.9083341360092163), ('D_real', 0.12200812995433807), ('D_fake', 0.23548856377601624), ('G', 6.102231502532959), ('NCE', 4.193897247314453)])
Epoch: 275, The losses are OrderedDict([('G_GAN', 1.744053840637207), ('D_real', 0.41425299644470215), ('D_fake', 0.21341028809547424), ('G', 5.82765531539917), ('NCE', 4.083601474761963)])
Epoch: 276, The losses are OrderedDict([('G_GAN', 3.2871761322021484), ('D_real', 0.11931854486465454), ('D_fake', 0.047112952917814255), ('G', 6.962484359741211), ('NCE', 3.6753079891204834)])
Epoch: 277, The losses are OrderedDict([('G_GAN', 2.3189735412597656), ('D_real', 0.12438648194074631), ('D_fake', 0.1760404109954834), ('G', 6.914834976196289), ('NCE', 4.595861434936523)])
Epoch: 278, The losses are OrderedDict([('G_GAN', 2.0957846641540527), ('D_real', 0.04843224957585335), ('D_fake', 0.22252479195594788), ('G', 5.967679977416992), ('NCE', 3.8718955516815186)])
Epoch: 279, The losses are OrderedDict([('G_GAN', 2.9226834774017334), ('D_real', 0.0670943483710289), ('D_fake', 0.08584969490766525), ('G', 7.075727462768555), ('NCE', 4.153043746948242)])
